HashFunction,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
9564a515f1ecec62b5f3ba1509b76e06cb696c5501ebb639f0bf0b5c76d80b3a,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
dc9241e93ae0b0c1685c980a22e6b287f2b3591131dde5a8f9680d9e7116a65c,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
938d47b3d8c060e22a0f3cb4dcec84cad024871a198e81b818144479dde079d4,19,8,8,8,8,9,8,8,8,14,8,7,8,8,8,8,7,8,8,8
f18f1adb02e0d689e8bd6d00fc542f85f1a56e8cc1702f8ff28e34e0d9831ba6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
431e8c49147788b354e031136a7b9ca1fc90ef8fb2f532a4c909f26180c70018,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
77ed99e6f6e9ab8581309029e7311b73a8da55144d548fef7abf5ee1316b57e7,2,6,2,2,12,8,6,4,2,0,6,2,0,0,14,13,8,8,0,6
425bd7809c38dfa24dfee5efda0004b28af59c6e6c8c65682ed19073ddfec1d8,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
76baf0eeb8c5653bda7b5dde427a7b4df8d04545427485393532dc9359fc45d5,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0
deaf6be295b0e82d5b43ccaa2dcb0fa1758f705dd948aa96d61bd049bae2a6d1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
a17ed04472acafeee0ad33b07d108896fb9bb2f9bd2da26ba32fb21c33dc25cd,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d32c1983f6c11cb2a55dc2bf123646ac63beef0f3d03e2a0691331fbacbbacfd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d3ebdbd1d576194880eee735b1512a2979d35916e506376e29356c0b4127f34b,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
71f3c55f0414ff022b924fdb2805d88eb1ca3f945141f16022f5760a4eefa3ef,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
003702409f6acf19c690c5b7369095184d0caf35025f2333df473f1c0dce0fbb,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9d7267867d8d2c1fe584c37401089d65e37e3b9d283d6ea653b44db6e9decfef,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
a996a1ea986466c5574e4da322a139fad16378e6636a1a288d86093de26dbe25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11a7ae0fa17025a4ee0f22c3530f6ef5c816322aa69a695e9ffe44a9b9e410a9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
