HashFunction,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
a83fa6408ee0a70c02b6062fe6efe0554fdcc955c69a9a8e4638b42612e745f0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
04c35dac232ae14bb05c12b694230fb690cb6763f9c6f8e9cde7c17de8a26b69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8327434c149a3cc178bea7725e5082a70b947709c552493329157ab146b1a065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87cabdacfb96a60d5cd16da5da8c5c533b8c2b656780cf25cab80637444efc32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
25802e78199b4f67c25caa237563721c575915aac9a8d51b2f8fc92c4581cc7c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e362a301849852d0452fc4080fb40f55d35f7c92e6af79c0c632389c87a333bd,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
180d64f3ff5f732d0aa294d6627c3d7ae1bed98207728b7cdfe5cdf9f0e90c20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
afedbc6af8fc033d0654746d9caa17643569d7a118b620c289d546c4c8bfab62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ba68634b4dff1d0e4a876b265b5be78b4d43a294c01fc02e8940501f3019738d,53,60,61,59,55,61,59,60,58,58,54,58,60,60,53,60,60,60,60,60
9477f33a373fb93212a11168583f6c4a1969b5174e47bc23573aab8c9b26eae4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0d5c44551e2d5f07693b0cc2604bd6cbdc724b23eac85cb8ae98d342358f0bae,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
d49fe0d5236ca1f78a0b9abb42d545809ea567f2f198a700b0074de10277941b,14,0,0,0,0,14,0,0,0,0,14,0,0,0,0,14,0,0,0,0
29fc556ab64321ac652b7ca739f7ef9b6ccee6948eeae1c2f830048ed32a2076,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26b32db284c18c57b6fad8ba8638c21cb78d94cebc874b3aa0587b0a97af3638,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
e12b3d9055d4981ed7d5d20992c88502bf1dad19e5366598eb58adb3d9feefaf,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
efb7234df3e490c19466fcaa5c2b7614df5e16cfaec2f487f4c79217ba337b52,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f5853e7765565ba564e9ea1d845cb236a1ca98d6e7559aec93a67d5a5e2c793,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
c0a6ba6bbe47b5e13ff5071df5be68d9b4445c9c079471c87b2edb9298d1652a,5,0,0,15,19,58,56,18,6,2,3,0,0,0,0,2,0,0,0,0
bd1dda69182c3109456bb484776b99b319535db316e1495b5ea2d3c65bd04ef7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d82a08ef7b0ee97684b504d8ecc22308d43a299d8bd823eb38e55b2b4830cf1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9
da7718c105e05fd2d325a89f13ed3dbd6028cd17985bd217497e0fe399fc217b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e318c61e24be28cee28c216c15e7ec67e6f2dec218a63c6a77cf270744d0a873,45,45,45,45,45,45,46,46,45,45,45,45,45,45,45,45,45,45,45,45
8f29833db65fba76a1dbe4421ed497426dc8a19acfaf9d47d33eac99918c4e7e,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
ecb848b5413001104f1f00169da3f7c02a32b41795fc3a863c4740177ddf6783,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
e4921e6f64a65d79c8e909b475903147088dcea0e2ba3e1acae752a5c2a74a38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
c2db6b1897d1f6b80e8bd6fdaa1a30c9ab2d881ead737c9f2c3b0a0a7d711c12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4e8b835dd835bbc64ad0577bfc94d88b844885441432bdea576af8110adbc27c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0af2b3bab3b0ba57f4bd35366229a8ba40fd4f8851af21e9389f6efeb517e97d,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5127deb33cb8998764b8b5acb2dd932132137939d84f8184c69be95c55fccea8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a52d6900343dad918bbcd75d2fa45cea1e87b88fc93b1760643321da875755b9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ad31577be64ef94efe4edce710993c890ca3e03ce118272e0c6e682c7eadba9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4352bd42b78d916eaed9a41805a1bb3cb5680ebdb649527880ff9eba74831c73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ea167f36a91bb40155f6e695ebdd1ca07113716c899e4332f811c7c88416dd3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7f12d6b4015d0b2380ced9443d88d5c9666d797bfa56ef8d8fbc716445a6b9b4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42d01f7d9762c550726792740148910ba31a6f2a9dae085d3608b415535475ee,0,3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,3,0,0
5673b8e0409590e93a3e24c9c91dec70c55fa1935c1e3b0e6f05392f5052b75e,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6de7d8acd031e737f9480ef297555dfddeebc61d5dc5b30f70b380ad2dbf3f72,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
614a08f1319cc2b53a9c7d1cc62df31154157080261d16ab96471e9ce4340559,0,3,2,0,1,0,3,1,0,1,3,1,5,1,2,3,0,4,1,6
9e3016e5f20ebcd038615e1f4a9c3ce93357108470857c972d3a69875b419bdc,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
e8428abc878fa1efb48833746a4f3a337a570c4a030163de92155710faa626b2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
544a60d535d259bb5435b86213ec1f179c0734be58eb0143e9450ec7a3115ebe,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e56ef79a32d4b5dbabd7b22f7fb1d16e8de13cd4285d38f3b59edeb6370d070a,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
a978f58b96d54c7ed40d2da97fcf1fe9bbe573dec7b467cbb87604f91fab5184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aa12441b9be6be38050e5e72541dc5b8ceb1e9ab9a21f32b677ee15d22ecf364,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
4c32ddcb73e3c9d7ac32f3952f28b7beafb918e28b1515907d79c524cfc6842a,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b2228a14da911fd7b73e51fbfc0975ac82464a2ab9fe1ea058a83c32f8ac3b70,10,3,12,3,7,0,5,12,5,3,4,2,11,8,0,4,10,14,6,5
68d3abee04b1988aad163ffd0c0f5e6a368023df61a8625e171e791e8712fb67,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0
ac5b00ef03502aebc5029cc6cfaea671c62fb58c930c10871d26c69880b9a639,1,2,0,1,2,0,1,1,1,2,1,0,1,2,0,1,1,2,0,1
cac0fcc3d61db78e5381898a4b7cf1108f364399a9979910a35112db53376d43,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
977934a5810d1c541bb1456d71728f2b13e131f6a3fd15dc3f0f5735c596c6ee,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96d806d8e53605b0bdd499a6e6c7c1fa52fad1723f2374bf988604db68b416ee,1,1,1,1,0,1,0,2,0,1,2,2,1,1,1,1,1,1,0,0
3796fdfb5a42e142dd8c81e02a12d38b0c0d2edfc87e24185e1ca87582499686,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
bc047793263ab7292301abf66c310344c0b833393514b60e278772acf2b6afc0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
aa2611b47e2e5a16284f94ee1798ab5ab6a392b0c33c1fc7af53e63728f6c1bd,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6a6c9a0103ca1e527a99e29ecf6642cf328f9cadd778ca3cdd26d4c39b63948a,1,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
7bd1526da7e4d69bafa48d3adade6270e66001123b09950e2e2ea466674486a4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78e932889976d9d268c3a9933d956c1f5f36cb7b6f0aeef36b0452ee49f4a150,42,59,60,60,55,60,60,59,56,58,54,57,60,59,52,59,60,60,60,60
700a9ed348ecd69c327d9fd303ca77067f9bb5744fb7a0ef5b974cfb09bb9246,15,0,5,0,5,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0
f3029ec71b8fe32c57e0fc9a936521f072bb8ad58c915c4380da8fd11f0ad893,0,1,1,1,1,2,1,0,1,1,1,2,0,2,0,2,0,2,0,1
474e4a9a17aec38502b6f68c746f94b93d6668b2904b8a19b23cfd5640b15c49,0,0,45,0,30,0,30,0,14,27,0,15,15,0,30,0,42,0,15,0
1cd1743f22fa073675b88d62ec6ef5ca677ec3517e56c2d78f1ff8e23768b178,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
63a1db9f96161a35c47956927ddf67360a820ff929aa9c03493365cef4f9f036,13,45,35,29,49,52,26,45,17,20,30,42,18,30,18,28,24,31,31,34
6b1abd80d19bfec8b308ec621759caa5d1fdf1d5f2c43fb97f479c835404884b,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0
60cc70d774a8704ca64a66fc64c87606d8b95257cec642e608bf7434a9f37540,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0
ca3e40cf9bf8857a6e7f5e5d4ec3fec2a32867d9e67cef0da6fba014de6f5198,0,1,0,1,1,0,2,2,1,2,0,1,0,1,1,0,2,2,1,2
db305df063940d004fe7e99519b23c8429c508a0668fe702b235f1b90d165a54,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
f09f5379620740027ece0ba703678cafff3e05f333eeda5e8a86098205573a8c,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
276f789f124ba722cd6896fd6a3147ef5c8ca1329cbc82366c863386a5668e37,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
83db2a38211e82c25746f0cfd84aa61b11b76843d46ac21046ebd14b67b7664e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a1db89e8a15fd070eecb2a167c28c27b71f4a2f3ff1d5b85a0513f1925f6dd10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
e047278b6282ffc62a56cbc5f49a4b3af071cb62364140b948c67fb99187e7fb,3,2,1,0,4,3,2,1,0,4,3,2,1,0,4,3,2,1,0,4
28456b6457b935ea718d0fe18acb4f894e8b5f8f9ef597111993add7b43d22d6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
c72f2e046c0078244c9f1c939e7c88e35a7e308752a33a17d5e672ea6c7f5db6,0,2,1,1,0,2,1,0,2,1,0,1,1,2,1,0,1,1,1,1
da7637a2dbaf8d25c057507ee92fcf257e7a3a83701778e80da757599e2aedea,1,1,1,2,0,1,2,0,1,1,1,1,1,2,0,1,1,2,1,0
6ddada14422924c54e9219c294663f867fda1ef810a06d9f1cd87a6b0bf062b1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
90e1a6d7a9b6c3dc80e2f55aed16368ee0b2f346f99d29c6159af54fc9c60dea,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
dc71fe8bcbdc7ef95160bab182ed10c10fc77517d20984859b17ecd6ce8fe667,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2dc054065e8dc2ff245834d9bf96b151b0e3d95a8b234a38a8d9b962fcc61345,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
963bed966cb8673d66d44abd5e07bf32efe09185acd09003eee804161e8f4b69,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
cf09f39ce9419d93639b2f740d45ecb586716a4c4f11ba44027248d0a9e1af0b,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,59,60,60
6062f3fe4a2314256bc552b417c1dfcf8fb5723ba62d906047c295687cfc847b,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,3,3,3
143808fa38f5a3de276b609abc8cc756a7f9160ada4c60f1e79c98e2ae0be81e,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
003702409f6acf19c690c5b7369095184d0caf35025f2333df473f1c0dce0fbb,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
246a11cdde8d6294eb2620da2e689a8b69484b71d2004782c0383179ac4e5003,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
fdf174dc005d82687c9fa880ce4e55d84414aad689369133ea445aa6a482d4d6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9027c9edd9f984a565c671d8a3beb56c5d0057df17e2be9a68e713fec05dc5af,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
